1,True,Rock,249,The Indefinite Time Yet to Come
1,True,-,250,Smoovebiz
1,True,-,251,Nobody Loves Me
1,True,Rock,252,Its Becoming a Stranger
1,True,-,253,New Life
1,True,-,254,Masters Of Enjoyment
1,True,Rock,255,We Want to be Old
1,True,Rock,256,Toggle
1,True,Rock,257,My Lil
1,True,Rock,258,Eyebone
1,False,Experimental,273,Dildoughnuts
3,True,Experimental,274,Land of the Lost
6,False,Experimental,275,Swampus
1,False,Experimental,276,The Devilhellipers
6,False,Experimental,277,Kind Companion
3,True,Experimental,281,Juggernaut
1,False,Experimental,282,New Atlantis A
1,False,Experimental,284,Translucent Human
6,True,Experimental,285,Earth aint Enuff
1,False,Experimental,293,Berserk is the Best
1,False,Experimental,294,Magic Bullet
3,True,Experimental,297,Body on the Tide
1,False,Experimental,300,The Foot Is Stronger Than The Arm
9,False,Rock,303,Splish spladdy
4,False,Rock,304,Woo You
1,True,Rock,305,Disney on Ice
9,False,Rock,306,The Prime Four
9,False,Rock,307,Out on the farm
4,False,Rock,308,The Hotel
9,False,Rock,309,Where are all the people
1,False,Rock,310,Going Down to Soho
4,True,Rock,311,Tropical Holiday Time
9,True,Rock,312,Tropical Sheep
4,False,Rock,313,Think Things Of You
9,False,Rock,314,Daisey Chains
1,False,Rock,315,Interference
1,False,Rock,316,Itching in my pants
4,False,Rock,317,Very Nice
1,False,Rock,318,1-2-3-4
9,True,Rock,319,Complete Shakespeare
1,True,Rock,320,The Natives are Restless
4,True,Rock,321,Heart Attack
9,True,Rock,322,Shopping Bag
9,False,Rock,323,Crocodile Song
4,False,Rock,324,I just dont know
1,False,Rock,325,Liquidizing Chickens
4,False,Rock,326,Burn
4,False,Rock,327,Hands Beckoning
4,False,Rock,328,Central Park
9,False,Rock,330,White Man
9,False,Rock,331,Weatherman
1,False,Rock,332,39th floor Club
1,True,Rock,333,Blah intro
1,True,Rock,334,Blahpunk
1,False,Rock,335,Bored
1,False,Rock,336,Breeder
1,False,Rock,337,Brians Garage
1,False,Rock,338,Cabages in the sunset
1,False,Rock,339,Chimpanzees disease
1,False,Rock,340,Circles in London
1,True,Rock,341,Count Draculas castle
1,False,Rock,342,Crash
1,False,Rock,343,Cybernetics
1,False,Rock,344,Denver
1,False,Rock,345,Ding dang (skat)
1,False,Rock,346,Disco Ghoul
1,False,Rock,347,Down in the pits again
1,False,Rock,348,Excretia
1,False,Rock,349,Garden of Eden
1,False,Rock,350,Gotta Go
1,False,Rock,351,Hippopotamus
1,True,Rock,352,In Arabia
1,False,Rock,353,In my Grandfathers Clock
1,False,Rock,354,Julie Andrews
1,False,Rock,355,Just you wait and see
1,False,Rock,356,Little White Boxes
1,False,Rock,357,Mr Mystery
1,False,Rock,358,My House
1,False,Rock,359,My Room
1,False,Rock,360,Radio Jazz with Mr Rhodes
1,False,Rock,361,Red coated young girlfriend
1,False,Rock,362,Starsigns
1,False,Rock,363,Sugar Bowl
1,False,Rock,364,Sunspot activity
1,True,Rock,365,The Sound of Music
1,False,Rock,366,The Swamp
1,False,Rock,367,There goes my greenhouse
1,True,Rock,368,Vampires
1,True,Rock,369,Whistle while you work
1,False,Rock,370,Why didnt Nero?
1,False,Rock,371,vermalderhide
1,True,Electronic,384,Baja Jones
1,True,Electronic,385,Lucky 45
1,False,Electronic,386,Clapartroach
1,False,Electronic,387,I wish I wish
1,True,Rock,393,Untitled Boogie (edit) Transfiguration Boogie Boogie Hole
1,False,Rock,394,Boogie Hole
1,False,Rock,395,Transfiguration Boogie
1,False,Electronic,396,Juggernaut Soliloquy
1,True,Electronic,397,The Tides Of Land
7,True,Electronic,398,Borful Tang Loves Nomeansno
7,True,Electronic,399,ELI
1,True,Electronic,400,Electronic Interlude VI
1,False,Electronic,401,Modesto
1,False,Electronic,402,Oh Kap Soon
1,True,Electronic,403,Roach
1,True,Electronic,404,Wonder Inn
7,True,Electronic,405,Majestic Shuffle
1,False,Electronic,406,ELI
7,False,Electronic,407,Soundclash At Wonder Inn (ft. Qulfus)
1,False,Electronic,408,The Tides Of Land
7,False,Electronic,410,Lost on the Eastern Side of the Island
7,False,Electronic,411,Orp
7,False,Electronic,412,John And Mary - The Meeting
7,True,Electronic,414,John And Mary - The Restaurant
7,False,Electronic,416,Smyrna Snow Walk
1,False,Experimental,417,Eula
1,True,-,418,Track1
1,False,Experimental,419,The Franklin Mint Job
1,True,-,420,Track2
1,False,Experimental,421,Il bouno il bruto il skronko
1,True,-,422,Track3
1,True,-,423,Track4
1,True,Experimental,424,The Ambient Honky
1,True,Experimental,425,Track5
1,False,Experimental,426,An Audio Walk Through Greater Newcastle
1,False,Experimental,427,1913
1,False,Experimental,428,1933
1,False,Experimental,429,1963-2005
1,False,Experimental,430,1966
1,False,Experimental,431,1977
1,False,Experimental,432,1984
1,False,Experimental,433,1987
1,False,Experimental,434,1988
1,False,Experimental,435,1989
1,False,Experimental,436,voice over
1,False,Experimental,437,Yesterduh (Joe Meek)
1,False,Experimental,438,Minima Medley
1,False,Experimental,439,All you get from love is 22 Love Songs
6,True,-,440,The Beats
6,False,-,441,Veruca Assault
6,False,-,442,ID4 Congress
6,False,-,443,Bastard Boise
6,True,-,444,Jean-Michel
6,False,-,445,Lyftoff
6,True,-,446,Media Library
6,False,-,447,Back-Forth
6,True,-,448,Registered Sax Offender II
6,True,-,449,Burlington Goat Factory
6,False,-,450,Excuses
6,False,-,451,Killer Murderer
6,True,-,452,Casualist Conformativity
1,True,Rock,458,Hunt Like Devil 4
1,True,Rock,459,Machines and Muscles
0,True,-,461,Bessemer
0,True,-,462,Has Been Blues
0,True,-,463,Ill Be Blue
0,True,-,464,The Way I Feel Today
0,True,-,465,Thinking Of You
1,False,Rock,466,Asterism
1,False,Rock,467,Lets Climb a Mossy Hill
1,False,Rock,468,Vast and Sad (KPSU)
1,False,Rock,469,Waverly
1,False,Rock,470,Cloud Light
1,False,Rock,471,Ephrata Cloister
0,False,Rock,472,Spirit Duplicator
1,False,Rock,473,Victoria 1
1,False,Rock,474,Your Leather Jacket (Kelly Haus)
1,False,Rock,475,Buddy Alan In Reno
0,False,Rock,476,Leftward Glance
1,False,Rock,477,Lets Climb a Mossy Hill (Kelly Haus)
1,False,Rock,478,Recessional
1,False,Rock,479,White Shoulders
1,False,Rock,480,Appear to Be (Kelly Haus)
1,False,Rock,481,Council Bluffs
0,False,Rock,482,Hall Blvd.
1,False,Rock,483,Magnolias Milan
1,False,Rock,484,One Rose Among Many
1,False,Rock,485,Asterism (Kelly Haus)
1,False,Rock,486,Avoid
1,False,Rock,487,For Christie 7-4
0,False,Rock,489,Nevertheless
1,False,Rock,490,Vast and Sad
1,False,Rock,491,For To Pour
1,False,Rock,492,I Cant Hear the Birds Sing
1,False,Rock,493,In the Sky
1,True,Rock,495,Waterfall (Emerald City Coffee Seattle)
0,False,Rock,496,Winged Ear
1,False,Rock,497,Appear To Be
1,False,Rock,498,Birdlike Movements
0,False,Rock,500,Longview WA
1,False,Rock,501,Utmost House
1,False,Rock,502,Vast and Sad (Showoff Gallery Bellingham)
0,False,Rock,503,Carted Off
1,False,Rock,504,Cry
1,False,Rock,506,Moths!!!
1,False,Rock,507,Toasty Birds
1,False,Rock,508,5 In 1
1,False,Rock,509,A Wrens Heart
0,False,Rock,510,Sac City
1,False,Rock,511,Sharper &amp; Clearer
1,True,Rock,512,
1,False,Rock,513,Victoria 2
1,False,Rock,514,Four Doors
1,False,Rock,515,Lets Climb a Mossy Hill
1,False,Rock,516,Kohoutek
1,False,Rock,517,Narcotic Effect On Bees
1,False,Rock,520,Invisible Tape
1,False,Rock,521,A River Frozen In Place
1,False,Rock,522,End Over End
1,False,Rock,523,Black Is the Color of My True Loves Mail
1,False,Rock,524,I Didnt Think the Oracle Was Talking to Me
1,False,Rock,525,I Have Not Spoken All Day
1,False,Rock,526,Do Not Talk
1,False,Rock,527,For Jake Erdmann Et Al.
1,False,Rock,528,An Odd Number of Stairs
1,False,Rock,529,For the Dishroom at Meridian Park Hospital
1,False,Rock,530,White Satin Bed
1,False,Rock,531,Night Air Portland
9,False,Electronic,532,Big League
9,True,Electronic,533,Mango Tree
1,True,Folk,534,I Can See You
1,True,Folk,535,Angels Fear To Tread
1,True,Folk,536,Riding On Your Fears
1,True,Folk,537,I Dont Need Water Sprinklers In The Desert
1,False,Folk,538,Your Magic Motion
1,False,Folk,539,Whoever You Are
1,True,Folk,540,The Black Pirate
1,False,Folk,541,So We Go Again
1,False,Folk,542,Self Is Eternal (What Our World Will Be)
1,False,Folk,543,Sometimes It Works Just Right
1,False,Folk,544,Sweet Words
1,False,Folk,545,Interpretations
1,True,Folk,546,If You Have No One
1,False,Folk,547,I Keep On Wondering (Interrupted)
1,False,Folk,548,1967- Mac Brother
1,False,Folk,549,Venice CA
1,True,Electronic,550,Cello Duet No. 1
0,True,-,554,Disturbed
0,False,-,555,Shaking
0,False,-,556,The Applemen
0,False,-,557,Waitin
0,False,-,558,Emotion
0,False,-,559,Takeaway
0,False,-,560,Serious
0,False,-,561,Fairies
1,False,Rock,562,Ex Lucky
1,False,Rock,563,Dumb Me Down
1,True,Rock,564,The Sugar Society
1,False,Rock,565,Sophia
1,False,Rock,566,Jasmine
1,False,Rock,567,Libertys Bell
1,False,Rock,568,Disconnect
1,False,Rock,569,Shadow Law
1,False,Rock,570,Old Route 13
1,False,Rock,571,Medicine Chant
1,False,Rock,572,Awaken
1,True,Rock,573,When My Ship Comes In
1,True,Rock,574,Caliente Queen
1,False,Rock,575,Shining the Diamond
1,False,Rock,576,Shot At the Post Office
1,False,Rock,577,It Got in The Way
1,False,Rock,578,tan man
1,True,Rock,579,(Tryin To) Read My Mind
1,True,Rock,580,Premonition
1,True,Hip-Hop,583,WAR (If It Feels Good Do It!)
1,True,Hip-Hop,584,Liberate The Children (Live)
1,True,Hip-Hop,585,Weapons? What Weapons of Mass Destruction? (Live)
1,False,Hip-Hop,586,War Is What They Got (Epilogue)
1,False,Experimental,587,A+ Cannibal
1,True,Experimental,588,Exit Villager
1,False,Experimental,589,A Time To Bear Arms
1,True,Jazz,590,Stuck
1,True,Jazz,591,Without A Sound
1,True,Jazz,592,Song X
1,True,Jazz,593,Finally Here
3,False,Folk,601,Ingrate
12,True,Folk,602,Disappearing
12,True,Folk,603,Lover of Nightmares
1,True,Folk,604,Real Prisons
1,True,Rock,605,I Was So Bored I Wanted To Hang Myself On The Dancefloor
1,False,Rock,606,Attack of the Clones
1,True,Rock,607,Clare (Undone)
1,True,Rock,608,Punk Rock vs. Swiss Modernism
1,True,Rock,609,The Psychic
3,True,Folk,610,Aces
8,True,Folk,611,Bowl of Salt
10,True,Folk,612,Snowbank Treatment
5,False,-,613,A Dorsal Account (the roof didnt stand a chance)
0,True,Folk,614,Plaisir DAmour (feat. Dana Dart Maclean)
1,True,Experimental,615,Immaterial side A
1,True,Experimental,616,Immaterial side B
0,False,Folk,617,Burning Buddhas
0,False,Folk,618,Smoke
0,True,Folk,619,Pebble Beach
0,True,Folk,620,Arabesque
1,True,Folk,621,Blue Eyed Baby
0,False,Folk,622,Paper Cup
0,False,Folk,623,The Cup Bearer (Jony Mede)
0,False,Folk,624,Made In The City
1,True,Folk,625,Climbing To The Top
0,False,Folk,626,At Home In The Factory
0,False,Folk,627,Black Bird
0,False,Folk,628,Friday Night
0,False,Folk,629,Dancing On Water
0,False,Folk,630,The City
0,True,Folk,631,Buddha Smiles
1,True,Rock,633,Indian Giver
1,False,Rock,634,LGNO
1,True,Rock,635,Xmas at Wounded Knee
1,False,Experimental,637,The March
1,False,Experimental,638,The Vultures Midwife
1,False,Experimental,639,Near and Distant Relations
1,True,Spoken,640,Waltz of the Parking Meters
1,False,Electronic,641,Side One - Introduction
5,False,Electronic,642,SNAP! (side one of two)
1,False,Electronic,643,Side One - The Talent Contest
5,False,Electronic,644,SNAP! (side two of two)
1,False,Electronic,645,Side One - Dear Mr. Depieu
1,False,Electronic,646,Side One - Reprise - The Bullshit Business Proposal - (end)
1,False,Electronic,647,Side Two - Reset (and the Great Joke)
1,False,Electronic,648,Side Two - Praise the Lord and Give Thanks
1,False,Electronic,649,Side Two - Bean Bag
1,False,Electronic,650,Side Two - Jakes Theme - Intermission
1,False,Electronic,651,Side Three - Part One - Start
1,False,Electronic,652,Side Three - Part Two
1,False,Electronic,653,Side Three - Part Three
1,False,Electronic,654,Side Three - Part Four
1,False,Electronic,655,Side Three - Part Five - Stop
1,False,Electronic,656,Side Four - Easy Slow and Easy (finale)
1,False,Electronic,657,Side Four - Record Label Track - Conclusion
1,True,Electronic,658,I Stayed Home ...
10,False,Electronic,659,side 1 - complaint (knock on wood)
10,False,Electronic,660,side 2 - dear mary elizabeth
10,False,Electronic,661,side 3 - hidden speaking powers!
10,False,Electronic,662,side 4 - upset german screaming
10,False,Electronic,663,side 5 - conclusion
10,True,Electronic,664,side 6 - not funny
1,True,Electronic,665,Disneyland (edit)
1,True,International,666,Heat
1,True,International,667,Sharpen The Knife
1,True,Hip-Hop,668,Dream
1,True,Hip-Hop,669,Dream
1,False,Hip-Hop,670,Triflin
1,False,Hip-Hop,671,Triflin
1,True,Hip-Hop,672,Rise
1,False,Hip-Hop,673,Rise
1,True,Hip-Hop,674,Enterprizin
1,False,Hip-Hop,675,Enterprizin
1,True,Hip-Hop,676,The Tension
1,True,Hip-Hop,677,The_Tension
1,False,Hip-Hop,678,Change Thoughts
1,True,Hip-Hop,679,Change Thoughts
1,True,Hip-Hop,680,Sunshine
1,False,Hip-Hop,681,Sunshine
1,False,Hip-Hop,682,Killer Crossover
1,False,Hip-Hop,683,Killer Crossover
1,True,Hip-Hop,684,Late Night Show
1,False,Hip-Hop,685,late Night Show
1,True,Hip-Hop,686,Murder
1,False,Hip-Hop,687,Murder
1,False,Hip-Hop,688,Propose A Toast
1,False,Hip-Hop,689,Propose A Toast
1,True,Rock,690,Cataclysm
1,True,Rock,691,Into the Vastness of Stupidity
1,True,Rock,692,Part 4
1,True,Rock,693,Trauma 11
11,True,Hip-Hop,694,Planet Say (featuring Faust)
1,True,Hip-Hop,695,Elephants
1,True,Rock,696,Korea
1,False,Rock,697,Isle of Man
1,True,Rock,698,Iran
1,False,Rock,699,Antarctica
1,False,Rock,700,Ehtiopia
1,True,Rock,701,Japan
1,True,Rock,702,Mexico
1,True,Rock,703,Peru Austria and Canada
1,True,International,704,Mano De Dios
1,True,International,705,Tio Cocodrilo
1,True,International,706,Esto Es Califas
1,True,International,707,Cochabamba
1,True,International,708,Desconocido
1,True,International,709,Cumbia De Obama
1,False,Rock,711,Kamikaze!
1,False,Rock,712,Loch Ness Primitive
1,False,Rock,713,No Idea
1,True,Folk,714,Circle Moon
3,True,Folk,715,Kokopelli
3,True,Folk,716,Saxalainen
1,True,Folk,717,Tyranny
3,True,Folk,718,Song Of The Spindle Berry
1,False,Rock,719,Florida Tags
1,True,Rock,720,Camera Shy
1,False,Rock,721,Evil Twin
1,False,Rock,722,Looking For A kiss
1,False,Rock,723,Take A hit
1,False,Experimental,725,Gang Wizard Mens Restroom
1,False,Experimental,726,Track 01
1,False,Experimental,727,Track 02
1,False,Experimental,728,Yellow Swans Womens Restroom
1,False,Experimental,729,Track 03
1,False,Experimental,730,Track 04
1,False,Experimental,731,Track 05
2,True,Soul-RnB,734,Crystal Migraine
7,True,Soul-RnB,735,Iko! Iko!
6,True,Soul-RnB,736,You Are the Fly
5,True,Soul-RnB,737,Youe Deam Lovers On Video Again
6,True,Soul-RnB,738,Cold Party
2,True,Soul-RnB,739,Hurt
5,True,Soul-RnB,740,Life After Sundown
7,True,Soul-RnB,741,Sugar &amp; Whitebread
5,True,Soul-RnB,742,B-Girls
2,True,Soul-RnB,743,Brittle Woman
7,True,Soul-RnB,744,Lovin Machine
6,True,Soul-RnB,745,Nite Nurses
5,True,Soul-RnB,747,Nite Nurses
7,True,Soul-RnB,748,track 4
6,True,Soul-RnB,749,Your Deam Lovers On Video Again
7,True,Soul-RnB,750,Iko! Iko! (vocal-conga mix)
2,True,Soul-RnB,751,Love Love Love
6,True,Soul-RnB,752,The Chameleon
5,True,Soul-RnB,753,track 5
5,True,Soul-RnB,754,Labrea Tar Pit
2,True,Soul-RnB,755,Love On a Plate
7,True,Soul-RnB,756,Sugar &amp; Whitebread (instrumental)
6,True,Soul-RnB,757,track 6
7,True,Soul-RnB,758,Lovin Machine (nite Vocoder version)
2,True,Soul-RnB,759,Night Nurses
2,True,Soul-RnB,760,Empty V
7,True,Soul-RnB,761,Lovin Machine (vocal dub)
1,True,Soul-RnB,762,Crystal Migraine
6,True,Soul-RnB,763,Love Love Love
6,True,Soul-RnB,764,Be a Dolly
1,True,Soul-RnB,765,Love Love Love
6,True,Soul-RnB,766,Love On a Plate
1,True,Soul-RnB,767,Love On a Plate
6,True,Soul-RnB,768,Brittle Woman
1,True,Soul-RnB,769,The Screamers
6,True,Soul-RnB,770,Black Veil
1,True,Soul-RnB,771,Brittle Woman
6,True,Soul-RnB,772,Johnny Are You Queer?
1,True,Soul-RnB,773,Nite Nurses
6,True,Soul-RnB,774,The Last Time
6,True,Soul-RnB,775,Nite Nurses
6,True,Soul-RnB,776,Hurt
1,True,Rock,777,Relaxing
1,False,Rock,778,Dont Call Me Tonite - Very Good
1,False,Rock,779,Causing Disturbances
1,False,Rock,780,Dont Peek-O
1,True,Rock,781,Shoe-Shopping High
1,True,Rock,782,Self Examination of His Wifes Breasts
1,False,Rock,783,Puffy Onyx
1,True,Rock,784,Lemon Intermezzo
1,True,Rock,785,The Plywood Curtain
1,False,Rock,786,Electric Guru
1,True,Rock,787,Booger-Flicking Winners Go Freeh
1,False,Rock,788,Vert
1,True,Rock,789,Do I Tingle?
1,False,Rock,790,Up Two?
1,False,Rock,791,6:30 Encephalitis Spraydown
1,False,Rock,792,Everyone - am Masterbate
1,False,Rock,793,The Hymn of the Honeymoon
1,True,Rock,794,.07 Sec
1,True,Rock,795,The Lower Frequencies
1,False,Rock,796,We Would Be Friends
1,False,Rock,797,Joe Pico
1,True,Rock,798,Artificial Breasts Are Not New
1,True,Experimental,799,untitled1
1,True,Experimental,800,untitled2
1,True,Experimental,801,untitled3
1,False,Rock,803,Thinking About You
1,False,Rock,804,Chock Fool of Nuts
1,True,Rock,805,Haymaker
1,True,Rock,806,Hello from Ohio
0,False,Rock,807,Spider Season
1,True,Folk,814,Motion Passings
4,True,Experimental,815,EinHauntedSommerplatz
4,False,Experimental,816,KränkentanzSuite
4,False,Experimental,817,Sechzig-Sechs
4,False,Experimental,818,WellegürtelNo.1
4,True,Experimental,819,suBwarren1
4,True,Experimental,820,suBwarren2
3,True,Pop,821,Sir
3,True,Pop,822,Tom & Jerry
3,True,Pop,823,YES
1,True,Rock,824,Black Mold
1,True,Rock,825,Death March
1,True,Rock,826,Graverobbin
1,False,Rock,827,Psychic Violence
1,False,Rock,828,Scrilla
1,True,Rock,829,The Fly Pt. II
1,True,Rock,830,Vietnam
1,True,Jazz,831,Late Late Show
1,True,Jazz,832,My Heart Beats Like A Hammer
1,True,Jazz,833,From This Moment On
1,True,Jazz,834,You Showed Me The Way
1,True,Jazz,835,Aint No Use
1,False,Rock,836,Sunsplash Dreamland
1,False,Rock,837,DopeSick
1,True,Rock,838,Wasteland
1,False,Rock,839,Just Like A Rose
1,False,Rock,840,Explosions
1,False,Rock,841,Big Nose
1,False,Rock,842,Baby
1,False,Rock,843,Today
1,False,Rock,844,Dont Wanna Die
1,False,Rock,845,Things You Say
1,False,Rock,846,Comin Down (The Wall)
1,True,Pop,847,Rendered
2,True,Rock,850,Tomb Of Science
2,False,Rock,851,Six Realms
2,False,Rock,852,Escape From the Organ Chamber
11,True,International,853,Welsinsni Melodyi
1,True,Experimental,854,INXS
0,True,Rock,855,Aimless Journey
0,False,Rock,856,Last Nail In the Coffin
0,True,Rock,857,Boo Hod
0,True,Rock,858,Blastered
0,True,Rock,859,Take a Walk
0,False,Rock,860,If I Cant Smoke & Swear Im Fucked
0,True,Rock,861,Kicking & Screaming
0,False,Rock,862,Yr. Life Is a Curse
0,True,Rock,863,Bariwax
1,True,Experimental,864,Feather
1,False,Experimental,866,Rain
1,True,Experimental,868,The Stars Are Beautiful
1,False,Experimental,869,A Joy Forever
1,False,Experimental,870,Pipe Sketch
1,True,-,871,Duo: Part 1
1,True,-,872,Duo: Part 2
1,True,-,873,Duo: Part 3
1,False,Electronic,874,11.5.00:46  Dead Tech Chicago
1,False,Electronic,875,4-27-01 hamburg (inoptrk9)
1,False,Electronic,876,Acidiscipline
1,False,Electronic,877,As If
1,True,Electronic,878,Bad Carnival Acid
1,False,Electronic,879,Cancer Trk 5
1,False,Electronic,880,Gravelvoice one
1,True,Electronic,881,I could be wrong
1,False,Electronic,882,Immanent
1,False,Electronic,883,Immerse (exc)
1,False,Electronic,885,Live Lisbon two 2-19-08
1,False,Electronic,886,ORD
1,False,Electronic,887,Rules of the game (pt 1)
1,False,Electronic,888,Time Remaining
1,False,Electronic,889,Wasteland
1,True,Folk,890,Softly Tomorrow
1,True,Folk,891,Your One Mind
3,True,Folk,892,Phantom Sky
1,True,Folk,893,The Gathering
3,True,Folk,894,Moon Falling
3,True,Folk,895,Unveiled Nightmare
1,True,Rock,896,2012
1,True,Experimental,897,02
1,True,Experimental,898,09 (extended version)
1,True,Experimental,899,10
1,True,-,900,This Dawn Is As Fresh and Juicy As a Ripe Peach
1,True,-,901,The Gum Trees
1,True,-,902,Lethe
1,True,-,903,For Sally Soloway
1,True,Spoken,904,Above The Sun
1,False,Spoken,905,After A While
1,False,Spoken,906,Aint This
1,False,Spoken,907,All I Have To Say
1,False,Spoken,908,Aplle Pie
1,False,Spoken,909,Apple Apple
1,False,Spoken,910,Apple Pear
1,False,Spoken,911,Come And See
1,False,Spoken,912,Come On
1,False,Spoken,913,Diamonds And Rubies
1,False,Spoken,914,Go Ahead
1,False,Spoken,915,Good Fine Sure And True
1,False,Spoken,916,Handle Them Snakes
1,False,Spoken,917,Hear The Call
1,False,Spoken,918,Heres Our Time
1,False,Spoken,919,Here We Stand
1,False,Spoken,920,Hey Hey Hey
1,False,Spoken,921,I Agree With The Access
1,False,Spoken,922,I Am Storing
1,False,Spoken,923,I Tell You What
1,False,Spoken,924,I Think Youre Cool
1,False,Spoken,925,I Wanna Be The One
1,False,Spoken,926,Im A Fan
1,False,Spoken,927,its hard so hard
1,False,Spoken,928,Its Our Quest
1,False,Spoken,929,Jack Duggins 2008
1,False,Spoken,930,Kisses And Hugs
1,False,Spoken,931,LaLaLaHa
1,False,Spoken,932,Last night
1,False,Spoken,933,Listen To The Guitar Strum
1,False,Spoken,934,More
1,False,Spoken,935,My Sure Cure
1,False,Spoken,936,No Complication
1,False,Spoken,937,Not No
1,False,Spoken,938,On And On
1,False,Spoken,939,Open Your Eyes
1,False,Spoken,940,Perfect Ways
1,True,Spoken,941,Ready Steady
1,False,Spoken,942,Rockin On The Good Side
1,False,Spoken,943,Soda Pop
1,False,Spoken,944,Solid Gold Heart
1,False,Spoken,945,Stand Up For The Good
1,False,Spoken,946,Step Up To The Plate
1,False,Spoken,947,Sweet Taste
1,False,Spoken,948,The Opposite
1,False,Spoken,949,The Prettiest Star
1,False,Spoken,950,The Real Stuff
1,False,Spoken,951,The Sun Above
1,False,Spoken,952,The Sunshine
1,False,Spoken,953,Think About
1,False,Spoken,954,This Day Shall Not Fall
1,False,Spoken,955,Together We Will
1,False,Spoken,956,We Try So Hard
1,False,Spoken,957,We Will Not Rust
1,False,Spoken,958,Welcome To The Garden
1,False,Spoken,959,Were Not Afraid
1,False,Spoken,960,What Do You Think?
1,False,Spoken,961,What Weve Got
1,False,Spoken,962,With Me
1,False,Spoken,963,With The Good Side
1,False,Spoken,964,With The Knowledge
1,False,Spoken,965,YaYaYa
1,False,Spoken,966,Yes We Will
1,False,Spoken,967,You Got A Hold
1,False,Spoken,968,You Got A Way
1,False,Spoken,969,You Got A Way pt 2
1,False,Spoken,970,You Got It
1,False,Spoken,971,You Got Me
1,False,Spoken,972,You Got Me In A Spin
1,False,Spoken,973,You Know What I Think?
1,False,Spoken,974,Your Theory
1,False,Spoken,975,make the best of the day
1,False,Spoken,976,the angels are on my side
1,False,Spoken,977,the two of us
1,False,Experimental,978,Track 01
1,False,Experimental,979,Track 02
1,False,Experimental,980,Track 03
1,False,Experimental,981,Track 04
1,False,Experimental,982,Track 05
1,False,Experimental,983,Track 06
1,False,Experimental,984,Track 07
1,False,Experimental,985,Track 08
