Electronic,2008,9,532
Electronic,2008,9,533
Folk,2009,1,534
Folk,2009,1,535
Folk,2009,1,536
Folk,2009,1,537
Folk,2009,1,538
Folk,2009,1,539
Folk,2009,1,540
Folk,2009,1,541
Folk,2009,1,542
Folk,2009,1,543
Folk,2009,1,544
Folk,2009,1,545
Folk,2009,1,546
Folk,2009,1,547
Folk,2009,1,548
Folk,2009,1,549
Electronic,2009,1,550
-,0,0,554
-,0,0,555
-,0,0,556
-,0,0,557
-,0,0,558
-,0,0,559
-,0,0,560
-,0,0,561
Rock,2007,1,562
Rock,2007,1,563
Rock,2007,1,564
Rock,2007,1,565
Rock,2007,1,566
Rock,2007,1,567
Rock,2007,1,568
Rock,2007,1,569
Rock,2007,1,570
Rock,2007,1,571
Rock,2007,1,572
Rock,2009,1,573
Rock,2009,1,574
Rock,2009,1,575
Rock,2009,1,576
Rock,2009,1,577
Rock,2009,1,578
Rock,2008,1,579
Rock,2008,1,580
Hip-Hop,2009,1,583
Hip-Hop,2009,1,584
Hip-Hop,2009,1,585
Hip-Hop,2009,1,586
Experimental,2009,1,587
Experimental,2009,1,588
Experimental,2009,1,589
Jazz,2009,1,590
Jazz,2009,1,591
Jazz,2009,1,592
Jazz,2009,1,593
Folk,2005,3,601
Folk,2007,12,602
Folk,2007,12,603
Folk,2008,1,604
Rock,2009,1,605
Rock,2005,1,606
Rock,2005,1,607
Rock,2009,1,608
Rock,2009,1,609
Folk,2006,3,610
Folk,2003,8,611
Folk,2008,10,612
-,2006,5,613
Folk,0,0,614
Experimental,2009,1,615
Experimental,2009,1,616
Folk,0,0,617
Folk,0,0,618
Folk,0,0,619
Folk,0,0,620
Folk,2009,1,621
Folk,0,0,622
Folk,0,0,623
Folk,0,0,624
Folk,2009,1,625
Folk,0,0,626
Folk,0,0,627
Folk,0,0,628
Folk,0,0,629
Folk,0,0,630
Folk,0,0,631
Rock,2009,1,633
Rock,2009,1,634
Rock,2009,1,635
Experimental,1999,1,637
Experimental,1999,1,638
Experimental,2009,1,639
Spoken,2007,1,640
Electronic,2005,1,641
Electronic,2001,5,642
Electronic,2005,1,643
Electronic,2001,5,644
Electronic,2005,1,645
Electronic,2005,1,646
Electronic,2005,1,647
Electronic,2005,1,648
Electronic,2005,1,649
Electronic,2005,1,650
Electronic,2005,1,651
Electronic,2005,1,652
Electronic,2005,1,653
Electronic,2005,1,654
Electronic,2005,1,655
Electronic,2005,1,656
Electronic,2005,1,657
Electronic,2009,1,658
Electronic,2002,10,659
Electronic,2002,10,660
Electronic,2002,10,661
Electronic,2002,10,662
Electronic,2002,10,663
Electronic,2002,10,664
Electronic,2009,1,665
International,2009,1,666
International,2009,1,667
Hip-Hop,2007,1,668
Hip-Hop,2007,1,669
Hip-Hop,2007,1,670
Hip-Hop,2007,1,671
Hip-Hop,2007,1,672
Hip-Hop,2007,1,673
Hip-Hop,2007,1,674
Hip-Hop,2007,1,675
Hip-Hop,2007,1,676
Hip-Hop,2007,1,677
Hip-Hop,2007,1,678
Hip-Hop,2007,1,679
Hip-Hop,2007,1,680
Hip-Hop,2007,1,681
Hip-Hop,2007,1,682
Hip-Hop,2007,1,683
Hip-Hop,2007,1,684
Hip-Hop,2007,1,685
Hip-Hop,2007,1,686
Hip-Hop,2007,1,687
Hip-Hop,2007,1,688
Hip-Hop,2007,1,689
Rock,2009,1,690
Rock,2002,1,691
Rock,2004,1,692
Rock,2009,1,693
Hip-Hop,2007,11,694
Hip-Hop,2009,1,695
Rock,2006,1,696
Rock,2006,1,697
Rock,2006,1,698
Rock,2006,1,699
Rock,2006,1,700
Rock,2006,1,701
Rock,2006,1,702
Rock,2006,1,703
International,2007,1,704
International,2007,1,705
International,2007,1,706
International,2007,1,707
International,2007,1,708
International,2007,1,709
Rock,2009,1,711
Rock,2009,1,712
Rock,2009,1,713
Folk,2009,1,714
Folk,2008,3,715
Folk,2008,3,716
Folk,2009,1,717
Folk,2008,3,718
Rock,2007,1,719
Rock,2007,1,720
Rock,2007,1,721
Rock,2007,1,722
Rock,2007,1,723
Experimental,2009,1,725
Experimental,2009,1,726
Experimental,2009,1,727
Experimental,2009,1,728
Experimental,2009,1,729
Experimental,2009,1,730
Experimental,2009,1,731
Soul-RnB,2003,2,734
Soul-RnB,2005,7,735
Soul-RnB,2003,6,736
Soul-RnB,2004,5,737
Soul-RnB,2003,6,738
Soul-RnB,2003,2,739
Soul-RnB,2004,5,740
Soul-RnB,2005,7,741
Soul-RnB,2004,5,742
Soul-RnB,2003,2,743
Soul-RnB,2005,7,744
Soul-RnB,2003,6,745
Soul-RnB,2004,5,747
Soul-RnB,2005,7,748
Soul-RnB,2003,6,749
Soul-RnB,2005,7,750
Soul-RnB,2003,2,751
Soul-RnB,2003,6,752
Soul-RnB,2004,5,753
Soul-RnB,2004,5,754
Soul-RnB,2003,2,755
Soul-RnB,2005,7,756
Soul-RnB,2003,6,757
Soul-RnB,2005,7,758
Soul-RnB,2003,2,759
Soul-RnB,2003,2,760
Soul-RnB,2005,7,761
Soul-RnB,2009,1,762
Soul-RnB,2001,6,763
Soul-RnB,2001,6,764
Soul-RnB,2009,1,765
Soul-RnB,2001,6,766
Soul-RnB,2009,1,767
Soul-RnB,2001,6,768
Soul-RnB,2009,1,769
Soul-RnB,2001,6,770
Soul-RnB,2009,1,771
Soul-RnB,2001,6,772
Soul-RnB,2009,1,773
Soul-RnB,2001,6,774
Soul-RnB,2001,6,775
Soul-RnB,2001,6,776
Rock,2000,1,777
Rock,2000,1,778
Rock,2000,1,779
Rock,2000,1,780
Rock,2000,1,781
Rock,2000,1,782
Rock,2000,1,783
Rock,2000,1,784
Rock,2000,1,785
Rock,2000,1,786
Rock,2000,1,787
Rock,2000,1,788
Rock,2000,1,789
Rock,2000,1,790
Rock,2000,1,791
Rock,2000,1,792
Rock,2000,1,793
Rock,2000,1,794
Rock,2000,1,795
Rock,2000,1,796
Rock,2000,1,797
Rock,2000,1,798
Experimental,2009,1,799
Experimental,2009,1,800
Experimental,2009,1,801
Rock,2004,1,803
Rock,2004,1,804
Rock,2007,1,805
Rock,2001,1,806
Rock,0,0,807
Folk,2000,1,814
Experimental,2006,4,815
Experimental,2006,4,816
Experimental,2006,4,817
Experimental,2006,4,818
Experimental,2006,4,819
Experimental,2006,4,820
Pop,2008,3,821
Pop,2008,3,822
Pop,2008,3,823
Rock,2008,1,824
Rock,2008,1,825
Rock,2008,1,826
Rock,2008,1,827
Rock,2008,1,828
Rock,2008,1,829
Rock,2008,1,830
Jazz,2006,1,831
Jazz,2006,1,832
Jazz,2006,1,833
Jazz,2006,1,834
Jazz,2006,1,835
Rock,2009,1,836
Rock,2009,1,837
Rock,2009,1,838
Rock,2009,1,839
Rock,2009,1,840
Rock,2009,1,841
Rock,2009,1,842
Rock,2009,1,843
Rock,2009,1,844
Rock,2009,1,845
Rock,2009,1,846
Pop,2008,1,847
Rock,2006,2,850
Rock,2006,2,851
Rock,2006,2,852
International,2007,11,853
Experimental,2005,1,854
Rock,0,0,855
Rock,0,0,856
Rock,0,0,857
Rock,0,0,858
Rock,0,0,859
Rock,0,0,860
Rock,0,0,861
Rock,0,0,862
Rock,0,0,863
Experimental,2009,1,864
Experimental,2009,1,866
Experimental,2009,1,868
Experimental,2009,1,869
Experimental,2009,1,870
-,2009,1,871
-,2009,1,872
-,2009,1,873
Electronic,2009,1,874
Electronic,2009,1,875
Electronic,2009,1,876
Electronic,2009,1,877
Electronic,2009,1,878
Electronic,2009,1,879
Electronic,2009,1,880
Electronic,2009,1,881
Electronic,2009,1,882
Electronic,2009,1,883
Electronic,2009,1,885
Electronic,2009,1,886
Electronic,2009,1,887
Electronic,2009,1,888
Electronic,2009,1,889
Folk,2009,1,890
Folk,2009,1,891
Folk,2008,3,892
Folk,2009,1,893
Folk,2008,3,894
Folk,2008,3,895
Rock,2009,1,896
Experimental,2009,1,897
Experimental,2009,1,898
Experimental,2009,1,899
-,2009,1,900
-,2009,1,901
-,2009,1,902
-,2009,1,903
Spoken,2009,1,904
Spoken,2009,1,905
Spoken,2009,1,906
Spoken,2009,1,907
Spoken,2009,1,908
Spoken,2009,1,909
Spoken,2009,1,910
Spoken,2009,1,911
Spoken,2009,1,912
Spoken,2009,1,913
Spoken,2009,1,914
Spoken,2009,1,915
Spoken,2009,1,916
Spoken,2009,1,917
Spoken,2009,1,918
Spoken,2009,1,919
Spoken,2009,1,920
Spoken,2009,1,921
Spoken,2009,1,922
Spoken,2009,1,923
Spoken,2009,1,924
Spoken,2009,1,925
Spoken,2009,1,926
Spoken,2009,1,927
Spoken,2009,1,928
Spoken,2009,1,929
Spoken,2009,1,930
Spoken,2009,1,931
Spoken,2009,1,932
Spoken,2009,1,933
Spoken,2009,1,934
Spoken,2009,1,935
Spoken,2009,1,936
Spoken,2009,1,937
Spoken,2009,1,938
Spoken,2009,1,939
Spoken,2009,1,940
Spoken,2009,1,941
Spoken,2009,1,942
Spoken,2009,1,943
Spoken,2009,1,944
Spoken,2009,1,945
Spoken,2009,1,946
Spoken,2009,1,947
Spoken,2009,1,948
Spoken,2009,1,949
Spoken,2009,1,950
Spoken,2009,1,951
Spoken,2009,1,952
Spoken,2009,1,953
Spoken,2009,1,954
Spoken,2009,1,955
Spoken,2009,1,956
Spoken,2009,1,957
Spoken,2009,1,958
Spoken,2009,1,959
Spoken,2009,1,960
Spoken,2009,1,961
Spoken,2009,1,962
Spoken,2009,1,963
Spoken,2009,1,964
Spoken,2009,1,965
Spoken,2009,1,966
Spoken,2009,1,967
Spoken,2009,1,968
Spoken,2009,1,969
Spoken,2009,1,970
Spoken,2009,1,971
Spoken,2009,1,972
Spoken,2009,1,973
Spoken,2009,1,974
Spoken,2009,1,975
Spoken,2009,1,976
Spoken,2009,1,977
Experimental,2009,1,978
Experimental,2009,1,979
Experimental,2009,1,980
Experimental,2009,1,981
Experimental,2009,1,982
Experimental,2009,1,983
Experimental,2009,1,984
Experimental,2009,1,985
Experimental,2009,1,986
Experimental,2009,1,987
Experimental,2009,1,988
Experimental,2009,1,989
Experimental,2009,1,990
Rock,0,0,991
Rock,0,0,992
Rock,0,0,993
Experimental,2007,1,995
Experimental,2006,1,996
Experimental,2007,1,997
Experimental,2007,1,998
Experimental,2007,1,999
Experimental,2007,1,1000
Experimental,2006,1,1001
Experimental,2007,1,1002
Experimental,2009,1,1003
Experimental,0,0,1004
Experimental,0,0,1006
Rock,2006,1,1007
Rock,2006,1,1009
Rock,2009,1,1013
Rock,2009,1,1014
Rock,2009,1,1015
Rock,2009,1,1016
Rock,2009,1,1017
Rock,2009,1,1018
Experimental,2005,1,1019
Jazz,2009,1,1020
Jazz,2009,1,1021
Jazz,2009,1,1022
Jazz,2009,1,1023
Rock,2007,5,1024
Rock,2009,1,1025
Rock,2009,1,1026
Rock,2008,1,1027
Rock,2008,1,1028
Rock,2008,1,1029
Rock,2009,1,1030
Rock,2009,1,1031
Rock,2009,1,1032
Rock,2009,1,1033
Spoken,2009,1,1034
Experimental,2009,1,1035
Experimental,0,0,1036
Experimental,2009,1,1037
Experimental,2009,1,1038
Rock,2001,2,1039
Rock,2003,1,1040
Rock,2008,4,1041
Blues,2009,1,1042
Blues,2009,1,1043
Blues,2009,1,1044
Blues,2009,1,1045
Blues,2009,1,1046
Blues,2009,1,1047
Blues,2009,1,1048
Rock,2006,10,1049
Rock,2006,10,1050
Pop,2008,1,1051
Rock,2008,10,1052
Jazz,2001,10,1058
Jazz,2001,10,1059
Jazz,2001,10,1060
Jazz,0,0,1061
Jazz,0,0,1062
Jazz,0,0,1063
Jazz,0,0,1064
Experimental,2005,4,1066
Experimental,2005,4,1067
Experimental,2005,4,1068
Experimental,2005,4,1069
Experimental,2005,4,1070
Experimental,2005,4,1071
Experimental,2005,4,1072
Experimental,2005,4,1073
Experimental,2005,4,1074
Experimental,2005,4,1075
-,2008,7,1076
Rock,2009,1,1077
Rock,2009,1,1078
Rock,2009,1,1079
Rock,2009,1,1080
Rock,2009,1,1081
International,2007,11,1082
Experimental,2009,1,1083
Electronic,2003,1,1084
Electronic,2003,1,1085
Electronic,2003,1,1086
Rock,2008,1,1087
Electronic,2003,1,1088
Electronic,2003,1,1089
Electronic,2003,1,1090
Electronic,2003,1,1091
Experimental,2009,1,1092
Experimental,2009,1,1093
Experimental,2009,1,1094
Experimental,2009,1,1095
Experimental,2009,1,1096
Experimental,2009,1,1097
Experimental,2009,1,1098
Experimental,2009,1,1099
Experimental,2009,1,1100
Experimental,2009,1,1101
Rock,2008,1,1102
Rock,0,0,1105
Rock,0,0,1106
Rock,0,0,1107
Rock,0,0,1108
Experimental,1998,1,1110
Experimental,1998,1,1111
Experimental,1998,1,1113
Rock,2009,1,1116
Rock,2004,1,1117
Rock,2004,1,1118
Rock,2009,1,1119
Electronic,2009,1,1120
Electronic,2009,1,1121
Electronic,2009,1,1122
Rock,2009,1,1123
Rock,2009,1,1124
Rock,2009,1,1125
Rock,2009,1,1126
Rock,2009,1,1127
Rock,2009,1,1128
Rock,2009,1,1129
Rock,2009,1,1130
Rock,2009,1,1131
Rock,2009,1,1133
Rock,2009,1,1135
Rock,2009,1,1136
Rock,2009,1,1138
Rock,2009,1,1140
Rock,2009,1,1141
Rock,2009,1,1142
Rock,2009,1,1143
Rock,2009,1,1144
Rock,2009,1,1145
Rock,2009,1,1146
Rock,2004,9,1147
Rock,2004,9,1148
Rock,2004,9,1149
Rock,2004,9,1150
Jazz,2009,1,1151
Jazz,2009,1,1152
Jazz,2009,1,1153
Jazz,2009,1,1154
Jazz,2009,1,1155
Rock,2008,11,1156
Rock,2006,11,1157
Rock,2006,11,1158
Rock,2008,11,1159
Rock,2006,11,1160
Rock,2008,11,1161
Rock,2008,11,1162
Rock,2006,11,1163
Rock,2008,11,1164
Rock,2006,11,1165
Rock,2006,11,1166
Rock,2008,11,1167
Rock,2006,11,1168
Rock,2008,11,1169
Rock,2008,11,1170
Rock,2006,11,1171
Rock,2008,11,1172
Rock,2006,11,1173
Rock,2008,11,1174
Rock,2006,11,1175
Rock,2006,11,1176
Rock,2008,11,1177
Rock,2006,11,1178
Rock,2008,11,1179
Rock,2006,11,1180
Rock,2008,11,1181
Rock,2008,11,1182
Rock,2006,11,1183
Rock,2006,11,1184
Rock,2004,10,1185
Rock,2004,10,1186
Rock,2004,10,1187
Rock,2004,10,1188
Rock,2004,10,1189
Rock,2004,10,1190
Rock,2004,10,1191
Rock,2004,10,1192
Folk,2009,1,1193
Folk,2009,1,1194
Folk,2009,1,1195
Folk,2009,1,1196
Folk,2009,1,1197
Folk,2009,1,1198
Folk,2009,1,1199
Rock,2008,11,1201
Rock,2008,11,1202
Rock,2008,11,1203
Rock,2008,11,1204
Experimental,2009,1,1205
Experimental,2009,1,1206
Experimental,2009,1,1207
Experimental,2009,1,1208
Experimental,2009,1,1209
Experimental,2009,1,1210
Experimental,2009,1,1211
Experimental,2009,1,1212
-,2007,1,1213
Electronic,2009,1,1214
-,2009,1,1215
-,2009,1,1216
-,2007,1,1217
Electronic,2009,1,1218
-,2009,1,1219
-,2009,1,1220
Electronic,2009,1,1221
-,2009,1,1222
-,2009,1,1223
Electronic,2009,1,1224
-,2009,1,1225
-,2009,1,1226
-,2009,1,1227
-,2009,1,1228
-,2009,1,1229
-,2009,1,1230
-,2009,1,1231
-,2009,1,1232
-,2009,1,1233
-,2009,1,1234
-,2009,1,1235
-,2009,1,1236
-,2009,1,1237
-,2009,1,1238
Rock,2008,1,1240
Experimental,2005,1,1241
Experimental,2009,1,1242
Experimental,2004,1,1243
Experimental,0,0,1244
Experimental,2004,1,1245
Experimental,2005,1,1246
Experimental,2009,1,1247
Experimental,0,0,1248
Experimental,2004,1,1249
Experimental,0,0,1250
Experimental,2005,1,1251
Experimental,2009,1,1252
Experimental,2004,1,1253
Experimental,2009,1,1254
Experimental,2005,1,1255
Experimental,0,0,1256
Experimental,0,0,1257
Experimental,2004,1,1258
Experimental,2005,1,1259
Experimental,2009,1,1260
Experimental,2004,1,1261
Experimental,2005,1,1262
Experimental,2009,1,1263
Experimental,2004,1,1264
Experimental,2009,1,1265
Experimental,2005,1,1266
Experimental,2005,1,1267
Experimental,2009,1,1268
Experimental,2009,1,1269
Rock,2009,1,1270
Rock,2009,1,1271
Rock,2009,1,1272
Rock,2009,1,1273
Rock,2009,1,1274
Rock,2009,1,1275
Experimental,2008,1,1276
Experimental,2009,1,1277
Experimental,2009,1,1278
Rock,2009,1,1279
Rock,2006,1,1280
Rock,2006,1,1281
Rock,2009,1,1282
Rock,2009,1,1283
Rock,2006,1,1284
Rock,2006,1,1285
Rock,2009,1,1286
Rock,2006,1,1287
Rock,2009,1,1288
Rock,2006,1,1289
Rock,2009,1,1290
Rock,2009,1,1291
Rock,2006,1,1292
Rock,2006,1,1293
Rock,2009,1,1294
Rock,2009,1,1295
Rock,2006,1,1296
Rock,2009,1,1297
Rock,2009,1,1298
Rock,2009,1,1299
Rock,2009,1,1300
Rock,2009,1,1301
Electronic,2008,1,1302
Folk,2009,1,1303
Electronic,1995,1,1304
Electronic,2000,1,1305
Electronic,2008,1,1306
Electronic,1995,1,1307
Folk,2009,1,1308
Electronic,2000,1,1309
Electronic,2008,1,1310
Folk,2009,1,1311
Electronic,1995,1,1312
Folk,2009,1,1313
Electronic,2000,1,1314
Electronic,2000,1,1315
Electronic,2008,1,1316
Folk,2009,1,1317
Electronic,1995,1,1318
Electronic,2008,1,1319
Electronic,1995,1,1320
Electronic,2000,1,1321
Folk,2009,1,1322
Electronic,2008,1,1323
Electronic,2000,1,1324
Electronic,1995,1,1325
Folk,2009,1,1326
Electronic,2000,1,1327
Electronic,1995,1,1328
Folk,2009,1,1329
Electronic,1995,1,1330
Electronic,2000,1,1331
Electronic,1995,1,1332
Electronic,2000,1,1333
Electronic,1995,1,1334
Electronic,2000,1,1335
Electronic,1995,1,1336
Electronic,1995,1,1337
Electronic,1995,1,1338
Electronic,1995,1,1339
Electronic,1995,1,1340
Folk,2009,1,1341
Folk,2009,1,1342
Experimental,2005,4,1343
Experimental,2005,4,1344
Experimental,2005,4,1345
Experimental,2005,4,1346
Experimental,2008,7,1347
Experimental,2008,7,1348
-,0,0,1349
-,0,0,1352
-,0,0,1353
Rock,2007,1,1354
Experimental,0,0,1355
Rock,1999,1,1356
Rock,1999,1,1357
Rock,2009,1,1358
Rock,1999,1,1359
Rock,2009,1,1360
Rock,1999,1,1361
Rock,1999,1,1362
Rock,2009,1,1363
Rock,1999,1,1364
Rock,1999,1,1365
Rock,2009,1,1366
Rock,1999,1,1367
Rock,2009,1,1368
Rock,1999,1,1369
Rock,1999,1,1370
Rock,1999,1,1371
Rock,1999,1,1372
Rock,1999,1,1373
Rock,1999,1,1374
Rock,1999,1,1375
Rock,1999,1,1376
Rock,1999,1,1377
Rock,2009,1,1378
Rock,2008,1,1380
Rock,2008,6,1381
Rock,0,0,1382
Rock,0,0,1383
-,2007,11,1384
Rock,0,0,1412
Rock,0,0,1413
Rock,0,0,1414
Rock,0,0,1415
Rock,0,0,1416
Rock,2009,1,1417
Rock,2009,1,1418
Rock,2009,1,1419
Rock,2009,1,1420
Rock,2009,1,1421
Rock,2003,1,1422
Rock,2009,1,1423
Rock,2003,1,1424
Rock,2009,1,1425
Rock,2009,1,1426
Rock,2009,1,1427
Electronic,2002,1,1428
-,2001,1,1429
Electronic,2001,1,1430
Electronic,1999,1,1431
Electronic,2009,1,1432
Electronic,2000,1,1433
Electronic,2009,1,1434
Electronic,2009,1,1435
Electronic,2000,1,1436
Electronic,2000,1,1437
Electronic,2009,1,1438
Electronic,2009,1,1439
Electronic,2009,1,1441
Electronic,2009,1,1442
Experimental,2009,1,1443
Experimental,2009,1,1444
Rock,2006,10,1450
Rock,2006,10,1451
Rock,2004,1,1474
Rock,2004,1,1475
Electronic,2008,1,1476
Electronic,2008,1,1477
Electronic,2008,1,1478
Electronic,2009,1,1479
Electronic,2007,1,1480
Electronic,2007,1,1481
Electronic,2009,1,1482
Electronic,2007,1,1483
Electronic,2009,1,1484
Electronic,2007,1,1485
Electronic,2009,1,1486
Electronic,2007,1,1487
Electronic,2009,1,1488
Electronic,2009,1,1489
Rock,2009,1,1490
Rock,2009,1,1491
Rock,2009,1,1492
Experimental,2009,1,1494
Experimental,2009,1,1495
Experimental,2009,1,1496
Experimental,2009,1,1497
Experimental,2009,1,1498
Experimental,2009,1,1499
Experimental,2009,1,1500
Experimental,2009,1,1501
Experimental,2009,1,1502
Experimental,2009,1,1503
Experimental,2009,1,1504
Experimental,2003,1,1505
Experimental,2003,1,1506
Experimental,2003,1,1507
Experimental,2003,1,1508
Experimental,2003,1,1509
Experimental,2003,1,1510
Experimental,2003,1,1511
Experimental,2003,1,1512
Experimental,2003,1,1513
Experimental,2003,1,1514
Rock,0,0,1515
Rock,0,0,1516
Experimental,2008,1,1517
Rock,2006,1,1518
Rock,2006,1,1519
Rock,2006,1,1520
Rock,2006,1,1521
